Key,Source,Context,Changes,English,French,German,Klingon,Spanish,Polish
HDHQPistolEpicArmorJungleDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nJACOBS Variants are more powerful, but have a higher Recoil.\nBonus: Headshot-Perk +2",,,,,
HDHQPumpShotgunEpicArmorJungle,items,Gun,KgNone,Epic JACOBS Shotgun,,,,,
HDHQPumpShotgunEpicArmorJungleDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nJACOBS Variants are more powerful, but have a higher Recoil.\nBonus: Headshot-Perk +2",,,,,
HDHQSMG5EpicArmorJungle,items,Gun,KgNone,Epic JACOBS SMG-5,,,,,
HDHQSMG5EpicArmorJungleDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nJACOBS Variants are more powerful, but have a higher Recoil.\nBonus: Headshot-Perk +2",,,,,
HDHQ44MagnumEpicCamoDigital,items,Gun,KgNone,Epic DAHL .44 Magnum,,,,,
HDHQ44MagnumEpicCamoDigitalDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQAK47EpicCamoDigital,items,Gun,KgNone,Epic DAHL AK-47 Assault Rifle,,,,,
HDHQAK47EpicCamoDigitalDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQHuntingRifleEpicCamoDigital,items,Gun,KgNone,Epic DAHL Hunting Rifle,,,,,
HDHQHuntingRifleEpicCamoDigitalDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQMR10EpicCamoDigital,items,Gun,KgNone,Epic DAHL Marksman Rifle,,,,,
HDHQMR10EpicCamoDigitalDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQPistolEpicCamoDigital,items,Gun,KgNone,Epic DAHL Pistol,,,,,
HDHQPistolEpicCamoDigitalDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQPumpShotgunEpicCamoDigital,items,Gun,KgNone,Epic DAHL Shotgun,,,,,
HDHQPumpShotgunEpicCamoDigitalDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQSMG5EpicCamoDigital,items,Gun,KgNone,Epic DAHL SMG-5,,,,,
HDHQSMG5EpicCamoDigitalDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nDAHL Variants are very accurate, but mediocre stats elsewhere.\nBonus: RunAndGun-Perk +2",,,,,
HDHQ44MagnumEpicArmorWinter,items,Gun,KgNone,Epic BANDIT .44 Magnum,,,,,
HDHQ44MagnumEpicArmorWinterDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQAK47EpicArmorWinter,items,Gun,KgNone,Epic BANDIT AK-47 Assault Rifle,,,,,
HDHQAK47EpicArmorWinterDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQHuntingRifleEpicArmorWinter,items,Gun,KgNone,Epic BANDIT Hunting Rifle,,,,,
HDHQHuntingRifleEpicArmorWinterDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQMR10EpicArmorWinter,items,Gun,KgNone,Epic BANDIT Marksman Rifle,,,,,
HDHQMR10EpicArmorWinterDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQPistolEpicArmorWinter,items,Gun,KgNone,Epic BANDIT Pistol,,,,,
HDHQPistolEpicArmorWinterDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQPumpShotgunEpicArmorWinter,items,Gun,KgNone,Epic BANDIT Shotgun,,,,,
HDHQPumpShotgunEpicArmorWinterDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQSMG5EpicArmorWinter,items,Gun,KgNone,Epic BANDIT SMG-5,,,,,
HDHQSMG5EpicArmorWinterDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nBANDIT Variants have higher Mags and Firerate, but are not so accurate.\nBonus: AutomaticWeapons-Perk +2",,,,,
HDHQ44MagnumEpicCamoDesert,items,Gun,KgNone,Epic TORGUE .44 Magnum,,,,,
HDHQ44MagnumEpicCamoDesertDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQAK47EpicCamoDesert,items,Gun,KgNone,Epic TORGUE AK-47 Assault Rifle,,,,,
HDHQAK47EpicCamoDesertDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQHuntingRifleEpicCamoDesert,items,Gun,KgNone,Epic TORGUE Hunting Rifle,,,,,
HDHQHuntingRifleEpicCamoDesertDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQMR10EpicCamoDesert,items,Gun,KgNone,Epic TORGUE Marksman Rifle,,,,,
HDHQMR10EpicCamoDesertDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQPistolEpicCamoDesert,items,Gun,KgNone,Epic TORGUE Pistol,,,,,
HDHQPistolEpicCamoDesertDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQPumpShotgunEpicCamoDesert,items,Gun,KgNone,Epic TORGUE Shotgun,,,,,
HDHQPumpShotgunEpicCamoDesertDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQSMG5EpicCamoDesert,items,Gun,KgNone,Epic TORGUE SMG-5,,,,,
HDHQSMG5EpicCamoDesertDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nTORGUE Variants shoot Explosive Bullets or Shells, but only have a 1-Shot-Magazine and are not so accurate.\nBonus: ExplosiveWeapons-Perk +2",,,,,
HDHQ44MagnumEpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-.44 Magnum,,,,,
HDHQ44MagnumEpicAnoBlueDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQAK47EpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-AK-47 Assault Rifle,,,,,
HDHQAK47EpicAnoBlueDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQHuntingRifleEpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-Hunting Rifle,,,,,
HDHQHuntingRifleEpicAnoBlueDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQMR10EpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-Marksman Rifle,,,,,
HDHQMR10EpicAnoBlueDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQPistolEpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-Pistol,,,,,
HDHQPistolEpicAnoBlueDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQPumpShotgunEpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-Shotgun,,,,,
HDHQPumpShotgunEpicAnoBlueDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQSMG5EpicAnoBlue,items,Gun,KgNone,Epic MALIWAN ICE-SMG-5,,,,,
HDHQSMG5EpicAnoBlueDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN ICE-Variants are ICE-Elemental Weapons, which will stun Targets and do Cold Damage.",,,,,
HDHQ44MagnumEpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-.44 Magnum,,,,,
HDHQ44MagnumEpicAnoCyanDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQAK47EpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-AK-47 Assault Rifle,,,,,
HDHQAK47EpicAnoCyanDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQHuntingRifleEpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-Hunting Rifle,,,,,
HDHQHuntingRifleEpicAnoCyanDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQMR10EpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-Marksman Rifle,,,,,
HDHQMR10EpicAnoCyanDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQPistolEpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-Pistol,,,,,
HDHQPistolEpicAnoCyanDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQPumpShotgunEpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-Shotgun,,,,,
HDHQPumpShotgunEpicAnoCyanDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQSMG5EpicAnoCyan,items,Gun,KgNone,Epic MALIWAN Electro-SMG-5,,,,,
HDHQSMG5EpicAnoCyanDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN Electro-Variants are Electricity-Elemental Weapons, which will shock Targets and do Electricity Damage.",,,,,
HDHQ44MagnumEpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-.44 Magnum,,,,,
HDHQ44MagnumEpicAnoRedDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQAK47EpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-AK-47 Assault Rifle,,,,,
HDHQAK47EpicAnoRedDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQHuntingRifleEpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-Hunting Rifle,,,,,
HDHQHuntingRifleEpicAnoRedDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQMR10EpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-Marksman Rifle,,,,,
HDHQMR10EpicAnoRedDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQPistolEpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-Pistol,,,,,
HDHQPistolEpicAnoRedDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQPumpShotgunEpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-Shotgun,,,,,
HDHQPumpShotgunEpicAnoRedDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQSMG5EpicAnoRed,items,Gun,KgNone,Epic MALIWAN FIRE-SMG-5,,,,,
HDHQSMG5EpicAnoRedDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN FIRE-Variants are FIRE-Elemental Weapons, which will burn Targets and do Fire Damage.",,,,,
HDHQ44MagnumEpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-.44 Magnum,,,,,
HDHQ44MagnumEpicJadeDesc,items,Gun,KgNone,"The .44 Magnum is the king of handguns. It's the most powerful but makes the most noise. Wield this bad boy and make Clint proud.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
HDHQAK47EpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-AK-47 Assault Rifle,,,,,
HDHQAK47EpicJadeDesc,items,Gun,KgNone,"This badass AK-47 Assault Rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
HDHQHuntingRifleEpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-Hunting Rifle,,,,,
HDHQHuntingRifleEpicJadeDesc,items,Gun,EnChanged,"This common farmer's hunting rifle uses 7.62mm ammo.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
HDHQMR10EpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-Marksman Rifle,,,,,
HDHQMR10EpicJadeDesc,items,Gun,New,"This marksman's rifle uses 7.62mm ammo and is your first choice if you want to make that shot count.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
HDHQPistolEpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-Pistol,,,,,
HDHQPistolEpicJadeDesc,items,Gun,EnChanged,"A basic Pistol that uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
HDHQPumpShotgunEpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-Shotgun,,,,,
HDHQPumpShotgunEpicJadeDesc,items,Gun,EnChanged,"A long-barreled shotgun uses shells for ammo.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
HDHQSMG5EpicJade,items,Gun,KgNone,Epic MALIWAN TOXIC-SMG-5,,,,,
HDHQSMG5EpicJadeDesc,items,Gun,EnChanged,"This submachine gun uses 9mm ammo.\nRepair with Repair Kits.\n\nMALIWAN TOXIC-Variants are Toxic-Elemental Weapons, which will burn Targets and do Toxic Damage.",,,,,
manux_vehicleHP4x4TruckPlaceable,vehicles,item,EnChanged,4x4 Truck,,,,,
manux_vehicleHP4x4TruckDescAlt,vehicles,vehicle,EnChanged,"It's still the standard 4x4 as you HAVEN'T installed Manux's Custom Vehicles!",,,,,
manux_vehicleRoadHogPlaceable,vehicles,item,EnChanged,MotorCycle,,,,,
manux_vehicleRoadHogDescAlt,vehicles,vehicle,EnChanged,"You could have had a better more bloodier Version of this, IF you would have installed Manux's Custom Vehicles!",,,,,
manux_vehicleJetPackPlaceable,items,Food,KgNone,Beer,Bière,Bier,,Cerveza,
manux_vehicleJetPackDescAlt,items,Food,EnChanged,"You wonder what you would have got when you would have installed Manux's Custom Vehicles!!!!!",,,,,
npcTraderBilly,entityclasses,Entity,New,Trader Billy,,,,,
npcTraderStuart,entityclasses,Entity,New,Trader Stuart,,,,,
npcTraderBorat,entityclasses,Entity,New,Trader Borat,,,,,
npcTraderKen,entityclasses,Entity,New,Trader Ken,,,,,
npcTraderPiper,entityclasses,Entity,New,Trader Piper,,,,,
buffSleepingBonusName,buffs,Buff,New,Sleeping,,,,,
buffSleepingBonusDesc,buffs,Buff,New,Sleeping in a Bed,,,,,
buffSleepingBonusTooltip,buffs,Buff,New,Sleeping in a Bed heals you slowly,,,,,
buffHardening,buffs,Buff,New,New Player Protection !!!,,,,,
buffHardeningDesc,buffs,Buff,New,"New Player Protection !!!\n\nAs a very new Player you have just received great damage, elemental and illness resistance !!!",,,,,
buffHardeningTooltip,buffs,Buff,New,"As a very new Player you have just received great physical and elemental damage and illness resistance !!!",,,,,
buffHardening2,buffs,Buff,New,New Player Protection !!,,,,,
buffHardening2Desc,buffs,Buff,New,"New Player Protection !!\n\nAs a still new Player you will receive still good damage, elemental and illness resistance !!",,,,,
buffHardening2Tooltip,buffs,Buff,New,"As a still new Player you will receive still good physical and elemental damage and illness resistance !!",,,,,
buffHardening3,buffs,Buff,New,New Player Protection !,,,,,
buffHardening3Desc,buffs,Buff,New,"New Player Protection !\n\nAs a former new Player you still receive some minor damage, elemental and illness resistance !",,,,,
buffHardening3Tooltip,buffs,Buff,New,"As a former new Player you still receive some minor physical and elemental damage and illness resistance !",,,,,
statBurstRoundCount,UI,Item stat,New,Burst Round Count or Full Auto,,,,,
lblContextActionAmmozonebuy,UI,Item Context Menu,New,Buy Now,,,,,
keystoneBlockPickup,blocks,Block,KgNone,Land Claim Block (Pickable),,,,,
keystoneBlockPickupDesc,blocks,Block,EnChanged,A placed land claim block that can be picked up.,,,,,
perkPackMuleRank1Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
perkPackMuleRank2Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
perkPackMuleRank3Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
perkPackMuleRank4Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
perkPackMuleRank5Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
perkPackMuleRank6Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
perkPackMuleRank7Desc,progression,Perk,New,Carry 10 more items without being encumbered.,,,,,
reqPerceptionLevel08,progression,Attribute,New,Perception Level 8,,,,,
